!TF createItem,,,,,,,,,,,,,,,,,,,,
ItemName,ItemType,AppName,Description,ButtonName,SmallImageURL,MediumImageURL,LargeImageURL,MaxInstances,Properties,ExternalKey,AgeRating,ScarcityThreshold,Categories,SKU,SKUExtension,UnitCostCurrencyName,UnitCost,Revision,ExternalCheckRequired,EmailValidationRequired
HIRE_MERCS_10,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_10"":""1""},""Type"":""OFFER_HIRE_MERCS_10"",""ItemName"":""HIRE_MERCS_10""}",,,,,,,,,,,
HIRE_MERCS_11,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_11"":""1""},""Type"":""OFFER_HIRE_MERCS_11"",""ItemName"":""HIRE_MERCS_11""}",,,,,,,,,,,
HIRE_MERCS_12,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_12"":""1""},""Type"":""OFFER_HIRE_MERCS_12"",""ItemName"":""HIRE_MERCS_12""}",,,,,,,,,,,
HIRE_MERCS_13,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_13"":""1""},""Type"":""OFFER_HIRE_MERCS_13"",""ItemName"":""HIRE_MERCS_13""}",,,,,,,,,,,
HIRE_MERCS_14,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_14"":""1""},""Type"":""OFFER_HIRE_MERCS_14"",""ItemName"":""HIRE_MERCS_14""}",,,,,,,,,,,
RAID_SLOT_1,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""RAID_SLOT_1"":""1""},""Type"":""OFFER_RAID_SLOT_1"",""ItemName"":""RAID_SLOT_1""}",,,,,,,,,,,
RAID_SLOT_2,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""RAID_SLOT_2"":""1""},""Type"":""OFFER_RAID_SLOT_2"",""ItemName"":""RAID_SLOT_2""}",,,,,,,,,,,
PR_RAID_1_DAGGER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_DAGGER"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_DAGGER""}",,,,,,,,,,,
PR_RAID_1_THROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_THROWN"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_THROWN""}",,,,,,,,,,,
PR_RAID_1_SWORD_2H,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_SWORD_2H"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_SWORD_2H""}",,,,,,,,,,,
PR_RAID_1_BLADES_DW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_BLADES_DW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_BLADES_DW""}",,,,,,,,,,,
PR_RAID_1_CROSSBOW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_CROSSBOW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_CROSSBOW""}",,,,,,,,,,,
PR_RAID_1_STAFF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_1_STAFF"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_1_STAFF""}",,,,,,,,,,,
PR_RAID_2_DAGGER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_DAGGER"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_DAGGER""}",,,,,,,,,,,
PR_RAID_2_THROWN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_THROWN"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_THROWN""}",,,,,,,,,,,
PR_RAID_2_SWORD_2H,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_SWORD_2H"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_SWORD_2H""}",,,,,,,,,,,
PR_RAID_2_BLADES_DW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_BLADES_DW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_BLADES_DW""}",,,,,,,,,,,
PR_RAID_2_BOW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_BOW"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_BOW""}",,,,,,,,,,,
PR_RAID_2_STAFF,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RAID_2_STAFF"":""1""},""Type"":""STORE"",""ItemName"":""PR_RAID_2_STAFF""}",,,,,,,,,,,
PR_DAGGER_INFUSER_CORRUPTED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_INFUSER_CORRUPTED"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_INFUSER_CORRUPTED""}",,,,,,,,,,,
VN_ARMOR_HELMET_DRAKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_DRAKE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_DRAKE""}",,,,,,,,,,,
VN_ARMOR_HELMET_DISGUISE_HAWKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_DISGUISE_HAWKE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_DISGUISE_HAWKE""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_BF3_MAGE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_BF3_MAGE"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_BF3_MAGE""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_BF3_ROGUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_BF3_ROGUE"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_BF3_ROGUE""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_BF3_WARRIOR,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_BF3_WARRIOR"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_BF3_WARRIOR""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_CLOTH_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_CLOTH_BLOOD_DRAGON"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_CLOTH_BLOOD_DRAGON""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_LEATHER_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_LEATHER_BLOOD_DRAGON"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_LEATHER_BLOOD_DRAGON""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_HEAVY_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_HEAVY_BLOOD_DRAGON"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_HEAVY_BLOOD_DRAGON""}",,,,,,,,,,,
PR_ARMOR_HELMET_CLOTH_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_CLOTH_N7"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_CLOTH_N7""}",,,,,,,,,,,
PR_ARMOR_HELMET_LEATHER_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_LEATHER_N7"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_LEATHER_N7""}",,,,,,,,,,,
PR_ARMOR_HELMET_METAL_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_METAL_N7"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_METAL_N7""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_CLOTH_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_CLOTH_ISAAC"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_CLOTH_ISAAC""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_LEATHER_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_LEATHER_ISAAC"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_LEATHER_ISAAC""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_METAL_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_METAL_ISAAC"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_METAL_ISAAC""}",,,,,,,,,,,
PROMO_ARMOR_HELMET_DARKSPORE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HELMET_DARKSPORE"":""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HELMET_DARKSPORE""}",,,,,,,,,,,
SCRATCHER_HELMET_SHARK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""SCRATCHER_HELMET_SHARK"":""1""},""Type"":""STORE"",""ItemName"":""SCRATCHER_HELMET_SHARK""}",,,,,,,,,,,
PROMO_ARMOR_ROBE_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_ROBE_BLOOD_DRAGON:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_ROBE_BLOOD_DRAGON}",,,,,,,,,,,
PROMO_ARMOR_LEATHER_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_LEATHER_BLOOD_DRAGON:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_LEATHER_BLOOD_DRAGON}",,,,,,,,,,,
PROMO_ARMOR_HEAVY_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HEAVY_BLOOD_DRAGON:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HEAVY_BLOOD_DRAGON}",,,,,,,,,,,
PROMO_ARMOR_ROBE_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_ROBE_N7:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_ROBE_N7}",,,,,,,,,,,
PROMO_ARMOR_LEATHER_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_LEATHER_N7:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_LEATHER_N7}",,,,,,,,,,,
PROMO_ARMOR_HEAVY_N7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HEAVY_N7:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HEAVY_N7}",,,,,,,,,,,
PROMO_ARMOR_ROBE_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_ROBE_ISAAC:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_ROBE_ISAAC}",,,,,,,,,,,
PROMO_ARMOR_LEATHER_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_LEATHER_ISAAC:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_LEATHER_ISAAC}",,,,,,,,,,,
PROMO_ARMOR_HEAVY_ISAAC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HEAVY_ISAAC:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HEAVY_ISAAC}",,,,,,,,,,,
PROMO_ARMOR_ROBE_ORIGIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_ROBE_ORIGIN:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_ROBE_ORIGIN}",,,,,,,,,,,
PROMO_ARMOR_LEATHER_ORIGIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_LEATHER_ORIGIN:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_LEATHER_ORIGIN}",,,,,,,,,,,
PROMO_ARMOR_HEAVY_ORIGIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PROMO_ARMOR_HEAVY_ORIGIN:""1""},""Type"":""STORE"",""ItemName"":""PROMO_ARMOR_HEAVY_ORIGIN}",,,,,,,,,,,
VN_ARMOR_DRAKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_DRAKE"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_DRAKE""}",,,,,,,,,,,
VN_AXE_2H_CERION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_2H_CERION"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_2H_CERION""}",,,,,,,,,,,
VN_AXE_2H_UNERRING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_2H_UNERRING"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_2H_UNERRING""}",,,,,,,,,,,
VN_AXE_2H_DIVINITY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_2H_DIVINITY"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_2H_DIVINITY""}",,,,,,,,,,,
VN_AXE_2H_LIONSHEAD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_2H_LIONSHEAD"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_2H_LIONSHEAD""}",,,,,,,,,,,
VN_SWORD_2H_SOMBER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_SOMBER"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_SOMBER""}",,,,,,,,,,,
VN_SWORD_2H_OMINOUS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_OMINOUS"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_OMINOUS""}",,,,,,,,,,,
VN_SWORD_2H_DRACONIAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_DRACONIAN"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_DRACONIAN""}",,,,,,,,,,,
VN_SWORD_2H_CLAIRVOYANT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SWORD_2H_CLAIRVOYANT"":""1""},""Type"":""STORE"",""ItemName"":""VN_SWORD_2H_CLAIRVOYANT""}",,,,,,,,,,,
VN_AXE_1H_FUSED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_1H_FUSED"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_1H_FUSED""}",,,,,,,,,,,
VN_AXE_1H_RAVENER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_1H_RAVENER"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_1H_RAVENER""}",,,,,,,,,,,
VN_AXE_1H_SINISTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_1H_SINISTER"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_1H_SINISTER""}",,,,,,,,,,,
VN_AXE_1H_VORPAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_AXE_1H_VORPAL"":""1""},""Type"":""STORE"",""ItemName"":""VN_AXE_1H_VORPAL""}",,,,,,,,,,,
VN_1H_SWORD_WARDEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_WARDEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_WARDEN""}",,,,,,,,,,,
VN_1H_SWORD_SHIMMER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_SHIMMER"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_SHIMMER""}",,,,,,,,,,,
VN_1H_SWORD_GRAVE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_GRAVE"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_GRAVE""}",,,,,,,,,,,
VN_1H_SWORD_DRAGONSJAW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_1H_SWORD_DRAGONSJAW"":""1""},""Type"":""STORE"",""ItemName"":""VN_1H_SWORD_DRAGONSJAW""}",,,,,,,,,,,
VN_MACE_REGAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_MACE_REGAL"":""1""},""Type"":""STORE"",""ItemName"":""VN_MACE_REGAL""}",,,,,,,,,,,
VN_MACE_SKULL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_MACE_SKULL"":""1""},""Type"":""STORE"",""ItemName"":""VN_MACE_SKULL""}",,,,,,,,,,,
VN_MACE_NORTHERN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_MACE_NORTHERN"":""1""},""Type"":""STORE"",""ItemName"":""VN_MACE_NORTHERN""}",,,,,,,,,,,
VN_MACE_BLOODY_DRUM,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_MACE_BLOODY_DRUM"":""1""},""Type"":""STORE"",""ItemName"":""VN_MACE_BLOODY_DRUM""}",,,,,,,,,,,
VN_DAGGER_GARRAK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_DAGGER_GARRAK"":""1""},""Type"":""STORE"",""ItemName"":""VN_DAGGER_GARRAK""}",,,,,,,,,,,
VN_DAGGER_ISABELA,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_DAGGER_ISABELA"":""1""},""Type"":""STORE"",""ItemName"":""VN_DAGGER_ISABELA""}",,,,,,,,,,,
VN_DAGGER_SPIDER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_DAGGER_SPIDER"":""1""},""Type"":""STORE"",""ItemName"":""VN_DAGGER_SPIDER""}",,,,,,,,,,,
VN_DAGGER_TETRAS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_DAGGER_TETRAS"":""1""},""Type"":""STORE"",""ItemName"":""VN_DAGGER_TETRAS""}",,,,,,,,,,,
VN_THROWN_FLARE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_THROWN_FLARE"":""1""},""Type"":""STORE"",""ItemName"":""VN_THROWN_FLARE""}",,,,,,,,,,,
VN_THROWN_PARAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_THROWN_PARAGON"":""1""},""Type"":""STORE"",""ItemName"":""VN_THROWN_PARAGON""}",,,,,,,,,,,
VN_THROWN_SERPENTINE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_THROWN_SERPENTINE"":""1""},""Type"":""STORE"",""ItemName"":""VN_THROWN_SERPENTINE""}",,,,,,,,,,,
VN_THROWN_FROSTFIRE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_THROWN_FROSTFIRE"":""1""},""Type"":""STORE"",""ItemName"":""VN_THROWN_FROSTFIRE""}",,,,,,,,,,,
VN_STAFF_BLACKFEATHER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_BLACKFEATHER"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_BLACKFEATHER""}",,,,,,,,,,,
VN_STAFF_LIFETREE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_LIFETREE"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_LIFETREE""}",,,,,,,,,,,
VN_STAFF_ASCENSION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_ASCENSION"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_ASCENSION""}",,,,,,,,,,,
VN_STAFF_FANCH,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_STAFF_FANCH"":""1""},""Type"":""STORE"",""ItemName"":""VN_STAFF_FANCH""}",,,,,,,,,,,
VN_BLADES_DW_OBSIDIAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_OBSIDIAN"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_OBSIDIAN""}",,,,,,,,,,,
VN_BLADES_DW_SUNSET_FIRE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_SUNSET_FIRE"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_SUNSET_FIRE""}",,,,,,,,,,,
VN_BLADES_DW_CERULEAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_CERULEAN"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_CERULEAN""}",,,,,,,,,,,
VN_BLADES_DW_RENDING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BLADES_DW_RENDING"":""1""},""Type"":""STORE"",""ItemName"":""VN_BLADES_DW_RENDING""}",,,,,,,,,,,
VN_BOW_NIGHT_WHISPER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BOW_NIGHT_WHISPER"":""1""},""Type"":""STORE"",""ItemName"":""VN_BOW_NIGHT_WHISPER""}",,,,,,,,,,,
VN_BOW_DARKSTRIKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BOW_DARKSTRIKER"":""1""},""Type"":""STORE"",""ItemName"":""VN_BOW_DARKSTRIKER""}",,,,,,,,,,,
VN_BOW_SERPENTINE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BOW_SERPENTINE"":""1""},""Type"":""STORE"",""ItemName"":""VN_BOW_SERPENTINE""}",,,,,,,,,,,
VN_BOW_MOLTEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_BOW_MOLTEN"":""1""},""Type"":""STORE"",""ItemName"":""VN_BOW_MOLTEN""}",,,,,,,,,,,
VN_CROSSBOW_HEARTSHREDDER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_CROSSBOW_HEARTSHREDDER"":""1""},""Type"":""STORE"",""ItemName"":""VN_CROSSBOW_HEARTSHREDDER""}",,,,,,,,,,,
VN_CROSSBOW_UNYIELDING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_CROSSBOW_UNYIELDING"":""1""},""Type"":""STORE"",""ItemName"":""VN_CROSSBOW_UNYIELDING""}",,,,,,,,,,,
VN_CROSSBOW_PEACEMAKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_CROSSBOW_PEACEMAKER"":""1""},""Type"":""STORE"",""ItemName"":""VN_CROSSBOW_PEACEMAKER""}",,,,,,,,,,,
VN_CROSSBOW_NORTHERN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_CROSSBOW_NORTHERN"":""1""},""Type"":""STORE"",""ItemName"":""VN_CROSSBOW_NORTHERN""}",,,,,,,,,,,
VN_ARMOR_HELMET_EMPTY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_EMPTY"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_EMPTY""}",,,,,,,,,,,
VN_ARMOR_HELMET_GORILLA,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_GORILLA"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_GORILLA""}",,,,,,,,,,,
VN_ARMOR_HELMET_CRESCENT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_CRESCENT"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_CRESCENT""}",,,,,,,,,,,
VN_ARMOR_HELMET_SKULKING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_SKULKING"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_SKULKING""}",,,,,,,,,,,
VN_ARMOR_HELMET_BLOOD_DRAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_HELMET_BLOOD_DRAGON"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_HELMET_BLOOD_DRAGON""}",,,,,,,,,,,
VN_SHIELD_SPIKED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SHIELD_SPIKED"":""1""},""Type"":""STORE"",""ItemName"":""VN_SHIELD_SPIKED""}",,,,,,,,,,,
VN_SHIELD_SECURED_RED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SHIELD_SECURED_RED"":""1""},""Type"":""STORE"",""ItemName"":""VN_SHIELD_SECURED_RED""}",,,,,,,,,,,
VN_SHIELD_SECURED_BLUE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SHIELD_SECURED_BLUE"":""1""},""Type"":""STORE"",""ItemName"":""VN_SHIELD_SECURED_BLUE""}",,,,,,,,,,,
VN_SHIELD_DRUDGE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_SHIELD_DRUDGE"":""1""},""Type"":""STORE"",""ItemName"":""VN_SHIELD_DRUDGE""}",,,,,,,,,,,
VN_ARMOR_LEATHER_GORILLA,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_LEATHER_GORILLA"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_LEATHER_GORILLA""}",,,,,,,,,,,
VN_ARMOR_ROBES_ACOLYTE_RED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""VN_ARMOR_ROBES_ACOLYTE_RED"":""1""},""Type"":""STORE"",""ItemName"":""VN_ARMOR_ROBES_ACOLYTE_RED""}",,,,,,,,,,,
