group,path,fmt,w,h,alpha,size,mode
eaRig,beirus/anims/dmg/f/1/d,WEBP,282,242,True,15412,RGBA
eaRig,beirus/anims/dmg/f/2/d,WEBP,283,204,True,12594,RGBA
eaRig,beirus/anims/dmg/f/3/d,WEBP,285,198,True,13234,RGBA
eaRig,beirus/anims/dmg/f/4/d,WEBP,285,196,True,13008,RGBA
eaRig,beirus/anims/dmg/f/5/d,WEBP,286,193,True,12890,RGBA
eaRig,beirus/anims/dmg/f/6/d,WEBP,285,196,True,14216,RGBA
eaRig,beirus/anims/dmg/f/7/d,WEBP,287,204,True,13224,RGBA
eaRig,beirus/anims/dmg/f/8/d,WEBP,318,206,True,14466,RGBA
eaRig,beirus/anims/dmg/f/9/d,WEBP,297,207,True,12776,RGBA
eaRig,beirus/anims/dmg/f/10/d,WEBP,292,208,True,12902,RGBA
eaRig,beirus/anims/dmg/f/11/d,WEBP,287,209,True,13052,RGBA
eaRig,beirus/anims/idle/f/0/d,WEBP,286,210,True,13066,RGBA
eaRig,beirus/anims/idle/f/1/d,WEBP,286,209,True,13112,RGBA
eaRig,beirus/anims/idle/f/2/d,WEBP,286,208,True,13154,RGBA
eaRig,beirus/anims/idle/f/3/d,WEBP,302,207,True,15252,RGBA
eaRig,beirus/anims/idle/f/4/d,WEBP,285,207,True,14228,RGBA
eaRig,beirus/anims/idle/f/5/d,WEBP,285,206,True,12954,RGBA
eaRig,beirus/anims/idle/f/6/d,WEBP,285,207,True,13156,RGBA
eaRig,beirus/anims/idle/f/7/d,WEBP,307,208,True,15210,RGBA
eaRig,beirus/anims/idle/f/8/d,WEBP,303,208,True,15006,RGBA
eaRig,beirus/anims/idle/f/9/d,WEBP,286,208,True,13120,RGBA
eaRig,beirus/anims/idle/f/10/d,WEBP,286,209,True,13132,RGBA
eaRig,beirus/anims/idle/f/11/d,WEBP,286,209,True,12970,RGBA
eaRig,beirus/anims/idle/f/12/d,WEBP,286,209,True,14444,RGBA
eaRig,beirus/anims/idle/f/13/d,WEBP,286,210,True,13032,RGBA
eaRig,beirus/anims/idle/f/14/d,WEBP,286,210,True,13138,RGBA
eaRig,beirus/anims/strike/f/0/d,WEBP,287,209,True,13132,RGBA
eaRig,beirus/anims/strike/f/1/d,WEBP,289,204,True,13116,RGBA
eaRig,beirus/anims/strike/f/2/d,WEBP,290,195,True,12770,RGBA
eaRig,beirus/anims/strike/f/3/d,WEBP,316,206,True,12786,RGBA
eaRig,beirus/anims/strike/f/4/d,WEBP,337,212,True,13694,RGBA
eaRig,beirus/anims/strike/f/5/d,WEBP,345,222,True,12792,RGBA
eaRig,beirus/anims/strike/f/6/d,WEBP,309,294,True,12332,RGBA
eaRig,beirus/anims/strike/f/7/d,WEBP,248,322,True,12446,RGBA
eaRig,beirus/anims/strike/f/8/d,WEBP,248,323,True,12716,RGBA
eaRig,beirus/anims/strike/f/9/d,WEBP,258,319,True,14428,RGBA
eaRig,beirus/anims/strike/f/10/d,WEBP,284,313,True,13896,RGBA
eaRig,beirus/anims/strike/f/11/d,WEBP,300,307,True,12388,RGBA
eaRig,beirus/anims/strike/f/12/d,WEBP,281,322,True,11450,RGBA
eaRig,beirus/anims/strike/f/13/d,WEBP,248,321,True,11434,RGBA
eaRig,beirus/anims/strike/f/14/d,WEBP,256,329,True,11584,RGBA
eaRig,beirus/anims/strike/f/15/d,WEBP,326,313,True,11202,RGBA
eaRig,beirus/anims/strike/f/16/d,WEBP,424,199,True,15498,RGBA
eaRig,beirus/anims/strike/f/17/d,WEBP,433,215,True,18870,RGBA
eaRig,beirus/anims/strike/f/18/d,WEBP,465,212,True,16854,RGBA
eaRig,beirus/anims/strike/f/19/d,WEBP,474,214,True,19302,RGBA
eaRig,beirus/anims/strike/f/20/d,WEBP,487,217,True,14432,RGBA
eaRig,beirus/anims/strike/f/21/d,WEBP,509,214,True,12694,RGBA
eaRig,beirus/anims/strike/f/22/d,WEBP,504,198,True,11980,RGBA
eaRig,beirus/anims/strike/f/23/d,WEBP,354,195,True,12086,RGBA
eaRig,beirus/anims/strike/f/24/d,WEBP,357,193,True,12360,RGBA
eaRig,beirus/anims/strike/f/25/d,WEBP,342,197,True,12082,RGBA
eaRig,beirus/anims/strike/f/26/d,WEBP,309,204,True,12080,RGBA
eaRig,beirus/anims/strike/f/27/d,WEBP,287,209,True,13132,RGBA
eaRig,beirus/portrait,WEBP,57,70,True,1670,RGBA
eaRig,mabari/anims/death/f/0/d,WEBP,89,80,True,2100,RGBA
eaRig,mabari/anims/death/f/1/d,WEBP,66,117,True,2304,RGBA
eaRig,mabari/anims/death/f/2/d,WEBP,106,99,True,2094,RGBA
eaRig,mabari/anims/death/f/3/d,WEBP,92,60,True,1816,RGBA
eaRig,mabari/anims/death/f/4/d,WEBP,94,52,True,1634,RGBA
eaRig,mabari/anims/death/f/5/d,WEBP,92,52,True,1634,RGBA
eaRig,mabari/anims/death/f/6/d,WEBP,92,52,True,1632,RGBA
eaRig,mabari/anims/death/f/7/d,WEBP,92,52,True,1632,RGBA
eaRig,mabari/anims/death/f/8/d,WEBP,92,63,True,1818,RGBA
eaRig,mabari/anims/death/f/9/d,WEBP,92,54,True,1722,RGBA
eaRig,mabari/anims/death/f/10/d,WEBP,92,52,True,1632,RGBA
eaRig,mabari/anims/dmg/f/0/d,WEBP,89,81,True,2200,RGBA
eaRig,mabari/anims/dmg/f/1/d,WEBP,88,86,True,2204,RGBA
eaRig,mabari/anims/dmg/f/2/d,WEBP,88,85,True,2244,RGBA
eaRig,mabari/anims/dmg/f/3/d,WEBP,90,78,True,2198,RGBA
eaRig,mabari/anims/dmg/f/4/d,WEBP,98,70,True,2114,RGBA
eaRig,mabari/anims/dmg/f/5/d,WEBP,95,74,True,2250,RGBA
eaRig,mabari/anims/dmg/f/6/d,WEBP,90,80,True,2118,RGBA
eaRig,mabari/anims/dmg/f/7/d,WEBP,89,80,True,2330,RGBA
eaRig,mabari/anims/idle/f/0/d,WEBP,89,81,True,2144,RGBA
eaRig,mabari/anims/idle/f/1/d,WEBP,89,81,True,2172,RGBA
eaRig,mabari/anims/idle/f/2/d,WEBP,88,81,True,2144,RGBA
eaRig,mabari/anims/idle/f/3/d,WEBP,89,80,True,2354,RGBA
eaRig,mabari/anims/idle/f/4/d,WEBP,89,80,True,2130,RGBA
eaRig,mabari/anims/idle/f/5/d,WEBP,89,81,True,2170,RGBA
eaRig,mabari/anims/idle/f/6/d,WEBP,89,81,True,2336,RGBA
eaRig,mabari/anims/idle/f/7/d,WEBP,88,81,True,2136,RGBA
eaRig,mabari/anims/idle/f/8/d,WEBP,89,80,True,2140,RGBA
eaRig,mabari/anims/idle/f/9/d,WEBP,89,80,True,2152,RGBA
eaRig,mabari/anims/idle/f/10/d,WEBP,89,80,True,2066,RGBA
eaRig,mabari/anims/idle/f/11/d,WEBP,89,80,True,2324,RGBA
eaRig,mabari/anims/idle/f/12/d,WEBP,89,81,True,2144,RGBA
eaRig,mabari/anims/idle/f/13/d,WEBP,90,81,True,2116,RGBA
eaRig,mabari/anims/idle/f/14/d,WEBP,90,80,True,2192,RGBA
eaRig,mabari/anims/idle/f/15/d,WEBP,90,80,True,2312,RGBA
eaRig,mabari/anims/idle/f/16/d,WEBP,90,81,True,2138,RGBA
eaRig,mabari/anims/idle/f/17/d,WEBP,90,81,True,2182,RGBA
eaRig,mabari/anims/idle/f/18/d,WEBP,89,81,True,2226,RGBA
eaRig,mabari/anims/idle/f/19/d,WEBP,89,81,True,2132,RGBA
eaRig,mabari/anims/strike/f/0/d,WEBP,89,81,True,2108,RGBA
eaRig,mabari/anims/strike/f/1/d,WEBP,89,80,True,2122,RGBA
eaRig,mabari/anims/strike/f/2/d,WEBP,97,80,True,2424,RGBA
eaRig,mabari/anims/strike/f/3/d,WEBP,87,79,True,2208,RGBA
eaRig,mabari/anims/strike/f/4/d,WEBP,135,49,True,2472,RGBA
eaRig,mabari/anims/strike/f/5/d,WEBP,132,49,True,2388,RGBA
eaRig,mabari/anims/strike/f/6/d,WEBP,130,50,True,2184,RGBA
eaRig,mabari/anims/strike/f/7/d,WEBP,129,50,True,2518,RGBA
eaRig,mabari/anims/strike/f/8/d,WEBP,129,50,True,2388,RGBA
eaRig,mabari/anims/strike/f/9/d,WEBP,129,51,True,2214,RGBA
eaRig,mabari/anims/strike/f/10/d,WEBP,121,51,True,2386,RGBA
eaRig,mabari/anims/strike/f/11/d,WEBP,114,52,True,2348,RGBA
eaRig,mabari/anims/strike/f/12/d,WEBP,111,55,True,2392,RGBA
eaRig,mabari/anims/strike/f/13/d,WEBP,111,51,True,2260,RGBA
eaRig,mabari/anims/strike/f/14/d,WEBP,111,52,True,2204,RGBA
eaRig,mabari/anims/strike/f/15/d,WEBP,104,61,True,2248,RGBA
eaRig,mabari/anims/strike/f/16/d,WEBP,96,70,True,2376,RGBA
eaRig,mabari/anims/strike/f/17/d,WEBP,89,81,True,2108,RGBA
eaRig,mabari/portrait,WEBP,26,24,True,350,RGBA
eaBg,City/bg/d,WEBP,837,699,True,6336,RGBA
eaBg,City/fg/d,WEBP,904,700,True,3140,RGBA
eaBg,City/mid/d,WEBP,886,719,True,22742,RGBA
eaBg,Coast/fg/d,WEBP,897,658,True,8148,RGBA
eaBg,Coast/bg/d,WEBP,877,607,True,5910,RGBA
eaBg,Coast/mid/d,WEBP,927,679,True,33886,RGBA
eaBg,Forest/bg/d,WEBP,1041,715,True,15416,RGBA
eaBg,Forest/mid/d,WEBP,902,1040,True,52304,RGBA
eaBg,Forest/fg/d,WEBP,985,699,True,6376,RGBA
eaBg,ForestRoad/bg/d,WEBP,1041,715,True,15416,RGBA
eaBg,ForestRoad/mid/d,WEBP,999,1040,True,44920,RGBA
eaBg,ForestRoad/fg/d,WEBP,985,699,True,6376,RGBA
eaBg,Grassland/bg/d,WEBP,1002,628,True,5986,RGBA
eaBg,Grassland/fg/d,WEBP,897,641,True,9728,RGBA
eaBg,Grassland/mid/d,WEBP,1186,756,True,27610,RGBA
eaBg,GrasslandRoad/mid/d,WEBP,1223,756,True,30114,RGBA
eaBg,GrasslandRoad/fg/d,WEBP,897,641,True,9728,RGBA
eaBg,GrasslandRoad/bg/d,WEBP,1002,628,True,6322,RGBA
eaBg,Kaiten1/bg/d,WEBP,801,600,True,8318,RGBA
eaBg,Kaiten1/fg/d,WEBP,801,631,True,10088,RGBA
eaBg,Kaiten1/mid/d,WEBP,801,631,True,25564,RGBA
eaBg,Kaiten2/bg/d,WEBP,801,600,True,7866,RGBA
eaBg,Kaiten2/fg/d,WEBP,801,631,True,12102,RGBA
eaBg,Kaiten2/mid/d,WEBP,947,639,True,40596,RGBA
eaBg,Kaiten3/bg/d,WEBP,801,600,True,4416,RGBA
eaBg,Kaiten3/fg/d,WEBP,801,631,True,12102,RGBA
eaBg,Kaiten3/mid/d,WEBP,805,667,True,42108,RGBA
eaBg,Mountain/bg/d,WEBP,954,611,True,10748,RGBA
eaBg,Mountain/mid/d,WEBP,1144,726,True,68530,RGBA
eaBg,Mountain/fg/d,WEBP,874,648,True,20302,RGBA
eaBg,Plains/bg/d,WEBP,1002,628,True,8104,RGBA
eaBg,Plains/mid/d,WEBP,916,659,True,14502,RGBA
eaBg,Plains/fg/d,WEBP,801,662,True,16652,RGBA
eaBg,RockyCliffs/bg/d,WEBP,954,611,True,8768,RGBA
eaBg,RockyCliffs/mid/d,WEBP,1088,677,True,19368,RGBA
eaBg,RockyCliffs/fg/d,WEBP,874,648,True,18244,RGBA
eaBg,RuinCaves/bg/d,WEBP,1295,201,True,40296,RGBA
eaBg,RuinCaves/fg/d,WEBP,878,672,True,13536,RGBA
eaBg,RuinCaves/mid/d,WEBP,830,639,True,48072,RGBA
eaBg,Snowy/mid/d,WEBP,927,768,True,46562,RGBA
eaBg,Snowy/fg/d,WEBP,897,644,True,14306,RGBA
eaBg,Snowy/bg/d,WEBP,1002,628,True,5056,RGBA
eaBg,Swamp/bg/d,WEBP,914,616,True,4786,RGBA
eaBg,Swamp/fg/d,WEBP,801,684,True,12174,RGBA
eaBg,Swamp/mid/d,WEBP,938,902,True,115246,RGBA
eaBg,Wasteland/mid/d,WEBP,859,644,True,71376,RGBA
eaBg,Wasteland/bg/d,WEBP,836,619,True,17114,RGBA
eaBg,Wasteland/fg/d,WEBP,804,640,True,25024,RGBA
eaBg,larvaCaves/bg/d,WEBP,1237,201,True,57376,RGBA
eaBg,larvaCaves/mid/d,WEBP,847,630,True,45736,RGBA
eaBg,larvaCaves/fg/d,WEBP,867,653,True,11402,RGBA
eaBg,murkycaves/bg/d,WEBP,1237,201,True,55276,RGBA
eaBg,murkycaves/mid/d,WEBP,841,630,True,42756,RGBA
eaBg,murkycaves/fg/d,WEBP,882,648,True,20038,RGBA
eaFx,fireballFly/f/0/d,WEBP,151,15,True,1532,RGBA
eaFx,fireballFly/f/1/d,WEBP,159,13,True,1760,RGBA
eaFx,fireballFly/f/2/d,WEBP,170,12,True,1662,RGBA
eaFx,fireballFly/f/3/d,WEBP,150,13,True,1746,RGBA
eaFx,fireballFly/f/4/d,WEBP,153,15,True,1682,RGBA
eaFx,fireballFly/f/5/d,WEBP,161,12,True,1702,RGBA
eaFx,fireballHit/f/0/d,WEBP,109,103,True,2566,RGBA
eaFx,fireballHit/f/1/d,WEBP,219,179,True,5234,RGBA
eaFx,fireballHit/f/2/d,WEBP,282,231,True,8370,RGBA
eaFx,fireballHit/f/3/d,WEBP,318,252,True,12568,RGBA
eaFx,fireballHit/f/4/d,WEBP,340,256,True,14134,RGBA
eaFx,fireballHit/f/5/d,WEBP,364,250,True,11528,RGBA
eaFx,fireballHit/f/6/d,WEBP,383,259,True,9562,RGBA
eaFx,fireballHit/f/7/d,WEBP,394,199,True,7072,RGBA
eaFx,fireballHit/f/8/d,WEBP,405,198,True,4948,RGBA
eaFx,fireballHit/f/9/d,WEBP,418,150,True,3066,RGBA
eaFx,fireballHit/f/10/d,WEBP,350,74,True,1422,RGBA
eaFx,fireballHit/f/11/d,WEBP,298,37,True,696,RGBA
eaFx,fireballHit/f/12/d,WEBP,193,48,True,522,RGBA
eaFx,fireballHit/f/13/d,WEBP,147,51,True,486,RGBA
eaFx,fireballHit/f/14/d,WEBP,4,3,True,114,RGBA
eaFx,fireballHit/f/15/d,WEBP,3,2,True,106,RGBA
eaFx,fireballHit/f/16/d,WEBP,3,2,True,102,RGBA
eaFx,fireballHit/f/17/d,WEBP,3,2,True,102,RGBA
eaFx,bolt/f/0/d,WEBP,136,11,True,1252,RGBA
eaFx,bolt/f/1/d,WEBP,104,8,True,732,RGBA
eaFx,bolt/f/2/d,WEBP,133,9,True,1036,RGBA
eaFx,bolt/f/3/d,WEBP,143,9,True,908,RGBA
eaFx,bolt/f/4/d,WEBP,117,13,True,1340,RGBA
eaFx,bolt/f/5/d,WEBP,114,9,True,866,RGBA
eaFx,boltHit/f/2/d,WEBP,419,443,True,10792,RGBA
eaFx,boltHit/f/3/d,WEBP,829,548,True,15780,RGBA
eaFx,boltHit/f/4/d,WEBP,397,428,True,5600,RGBA
eaFx,lightning/f/0/d,WEBP,341,25,True,3174,RGBA
eaFx,lightning/f/1/d,WEBP,344,34,True,5332,RGBA
eaFx,lightning/f/2/d,WEBP,340,43,True,5382,RGBA
eaFx,lightning/f/3/d,WEBP,339,50,True,5268,RGBA
eaFx,lightning/f/4/d,WEBP,339,40,True,4898,RGBA
eaFx,lightning/f/5/d,WEBP,343,42,True,5060,RGBA
eaFx,lightning/f/6/d,WEBP,337,45,True,4914,RGBA
eaFx,lightning/f/7/d,WEBP,338,31,True,4668,RGBA
eaFx,lightning/f/8/d,WEBP,335,35,True,5034,RGBA
eaFx,lightning/f/9/d,WEBP,336,43,True,5126,RGBA
eaFx,lightningHit/f/0/d,WEBP,50,291,True,4384,RGBA
eaFx,lightningHit/f/1/d,WEBP,283,642,True,26496,RGBA
eaFx,lightningHit/f/2/d,WEBP,116,554,True,13896,RGBA
eaFx,lightningHit/f/4/d,WEBP,429,636,True,29368,RGBA
eaFx,lightningHit/f/5/d,WEBP,283,642,True,26496,RGBA
eaFx,lightningHit/f/6/d,WEBP,109,554,True,14662,RGBA
eaFx,lightningHit/f/8/d,WEBP,180,603,True,12998,RGBA
eaFx,lightningHit/f/9/d,WEBP,272,656,True,23928,RGBA
eaFx,lightningHit/f/11/d,WEBP,86,589,True,7646,RGBA
eaFx,lightningHit/f/12/d,WEBP,180,603,True,12998,RGBA
eaFx,heal/f/0/d,WEBP,61,89,True,1174,RGBA
eaFx,heal/f/1/d,WEBP,67,121,True,2372,RGBA
eaFx,heal/f/2/d,WEBP,74,133,True,3368,RGBA
eaFx,heal/f/3/d,WEBP,87,145,True,4178,RGBA
eaFx,heal/f/4/d,WEBP,89,160,True,5114,RGBA
eaFx,heal/f/5/d,WEBP,82,169,True,5128,RGBA
eaFx,heal/f/6/d,WEBP,76,174,True,4552,RGBA
eaFx,heal/f/7/d,WEBP,75,156,True,4394,RGBA
eaFx,heal/f/8/d,WEBP,67,124,True,3410,RGBA
eaFx,heal/f/9/d,WEBP,67,131,True,3470,RGBA
eaFx,heal/f/10/d,WEBP,67,130,True,3060,RGBA
eaFx,heal/f/11/d,WEBP,66,138,True,2826,RGBA
eaFx,heal/f/12/d,WEBP,66,150,True,2814,RGBA
eaFx,heal/f/13/d,WEBP,66,157,True,2764,RGBA
eaFx,heal/f/14/d,WEBP,64,152,True,1808,RGBA
eaFx,heal/f/15/d,WEBP,61,107,True,746,RGBA
eaFx,buff/f/0/d,WEBP,65,30,True,1416,RGBA
eaFx,buff/f/1/d,WEBP,67,37,True,1596,RGBA
eaFx,buff/f/2/d,WEBP,67,42,True,1718,RGBA
eaFx,buff/f/3/d,WEBP,67,45,True,1652,RGBA
eaFx,buff/f/4/d,WEBP,67,55,True,1872,RGBA
eaFx,buff/f/5/d,WEBP,67,70,True,2280,RGBA
eaFx,buff/f/6/d,WEBP,67,86,True,2584,RGBA
eaFx,buff/f/7/d,WEBP,67,103,True,3024,RGBA
eaFx,buff/f/8/d,WEBP,67,117,True,3150,RGBA
eaFx,buff/f/9/d,WEBP,67,132,True,3046,RGBA
eaFx,buff/f/10/d,WEBP,66,146,True,2892,RGBA
eaFx,buff/f/11/d,WEBP,66,155,True,2740,RGBA
eaFx,buff/f/12/d,WEBP,63,141,True,2622,RGBA
eaFx,debuff/f/0/d,WEBP,65,30,True,1002,RGBA
eaFx,debuff/f/1/d,WEBP,67,37,True,1268,RGBA
eaFx,debuff/f/2/d,WEBP,67,42,True,1384,RGBA
eaFx,debuff/f/3/d,WEBP,67,45,True,1498,RGBA
eaFx,debuff/f/4/d,WEBP,67,55,True,1754,RGBA
eaFx,debuff/f/5/d,WEBP,67,71,True,2082,RGBA
eaFx,debuff/f/6/d,WEBP,67,88,True,2340,RGBA
eaFx,debuff/f/7/d,WEBP,67,103,True,2578,RGBA
eaFx,debuff/f/8/d,WEBP,67,119,True,2674,RGBA
eaFx,debuff/f/9/d,WEBP,67,133,True,2822,RGBA
eaFx,debuff/f/10/d,WEBP,66,146,True,2440,RGBA
eaFx,debuff/f/11/d,WEBP,66,160,True,1986,RGBA
eaFx,debuff/f/12/d,WEBP,63,141,True,1588,RGBA
eaFx,powerFlash/f/1/d,WEBP,146,157,True,7198,RGBA
eaFx,powerFlash/f/2/d,WEBP,359,183,True,10634,RGBA
eaFx,powerFlash/f/3/d,WEBP,689,160,True,10824,RGBA
eaFx,powerFlash/f/4/d,WEBP,1159,251,True,11260,RGBA
eaFx,powerFlash/f/5/d,WEBP,162,165,True,6028,RGBA
eaFx,powerFlash/f/6/d,WEBP,134,131,True,4704,RGBA
eaFx,powerFlash/f/7/d,WEBP,106,98,True,3014,RGBA
eaFx,powerFlash/f/8/d,WEBP,78,64,True,1678,RGBA
eaFx,powerFlash/f/9/d,WEBP,50,30,True,688,RGBA
eaFx,levelUp/f/0/d,WEBP,164,56,True,2880,RGBA
eaFx,levelUp/f/1/d,WEBP,199,118,True,7130,RGBA
eaFx,levelUp/f/2/d,WEBP,218,173,True,4798,RGBA
eaFx,levelUp/f/3/d,WEBP,164,222,True,4364,RGBA
eaFx,levelUp/f/4/d,WEBP,164,265,True,4506,RGBA
eaFx,levelUp/f/5/d,WEBP,164,324,True,4286,RGBA
eaFx,levelUp/f/6/d,WEBP,164,367,True,6138,RGBA
eaFx,levelUp/f/7/d,WEBP,164,410,True,6304,RGBA
eaFx,levelUp/f/8/d,WEBP,164,452,True,6170,RGBA
eaFx,levelUp/f/9/d,WEBP,164,494,True,6372,RGBA
eaFx,levelUp/f/10/d,WEBP,164,535,True,5830,RGBA
eaFx,levelUp/f/11/d,WEBP,164,440,True,3544,RGBA
eaFx,levelUp/f/12/d,WEBP,63,136,True,1944,RGBA
eaFx,arrow/f/0/d,WEBP,35,5,True,268,RGBA
eaFx,frostFly/f/0/d,WEBP,168,19,True,1956,RGBA
eaFx,frostFly/f/1/d,WEBP,167,17,True,1998,RGBA
eaFx,frostFly/f/2/d,WEBP,174,16,True,1720,RGBA
eaFx,frostFly/f/3/d,WEBP,164,17,True,1974,RGBA
eaFx,frostFly/f/4/d,WEBP,172,20,True,2074,RGBA
eaFx,frostFly/f/5/d,WEBP,176,17,True,2018,RGBA
eaFx,frostHit/f/0/d,WEBP,110,39,True,2568,RGBA
eaFx,frostHit/f/1/d,WEBP,121,84,True,5198,RGBA
eaFx,frostHit/f/2/d,WEBP,132,109,True,6910,RGBA
eaFx,frostHit/f/3/d,WEBP,149,109,True,8562,RGBA
eaFx,frostHit/f/4/d,WEBP,149,109,True,9352,RGBA
eaFx,frostHit/f/5/d,WEBP,149,109,True,9248,RGBA
eaFx,frostHit/f/6/d,WEBP,149,109,True,9250,RGBA
eaFx,frostHit/f/7/d,WEBP,146,109,True,9176,RGBA
eaFx,frostHit/f/8/d,WEBP,145,109,True,9086,RGBA
eaFx,frostHit/f/9/d,WEBP,145,109,True,8826,RGBA
eaFx,frostHit/f/10/d,WEBP,144,106,True,8468,RGBA
eaFx,frostHit/f/11/d,WEBP,143,102,True,8144,RGBA
eaFx,frostHit/f/12/d,WEBP,144,109,True,7770,RGBA
eaFx,frostHit/f/13/d,WEBP,143,104,True,5872,RGBA
eaFx,frostHit/f/14/d,WEBP,120,57,True,3852,RGBA
eaFx,frostHit/f/15/d,WEBP,132,88,True,6122,RGBA
eaFx,frostHit/f/16/d,WEBP,134,109,True,7202,RGBA
eaFx,frostHit/f/17/d,WEBP,146,109,True,8428,RGBA
eaFx,frostHit/f/18/d,WEBP,145,109,True,9086,RGBA
eaFx,frostHit/f/19/d,WEBP,145,109,True,8826,RGBA
eaFx,frostHit/f/20/d,WEBP,144,106,True,8468,RGBA
eaFx,frostHit/f/21/d,WEBP,143,102,True,8112,RGBA
eaFx,frostHit/f/22/d,WEBP,144,109,True,7760,RGBA
eaFx,frostHit/f/23/d,WEBP,143,104,True,5852,RGBA
eaFx,bGetReady/f/1/d,WEBP,675,90,True,1310,RGBA
eaFx,bGetReady/f/2/d,WEBP,904,131,True,4180,RGBA
eaFx,bGetReady/f/3/d,WEBP,904,139,True,5160,RGBA
eaFx,bGetReady/f/4/d,WEBP,904,161,True,5176,RGBA
eaFx,bGetReady/f/5/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/6/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/7/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/8/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/9/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/10/d,WEBP,904,98,True,4394,RGBA
eaFx,bGetReady/f/11/d,WEBP,553,95,True,4970,RGBA
eaFx,bGetReady/f/12/d,WEBP,238,50,True,3776,RGBA
eaFx,bFight/f/1/d,WEBP,675,89,True,1478,RGBA
eaFx,bFight/f/2/d,WEBP,904,98,True,3332,RGBA
eaFx,bFight/f/3/d,WEBP,904,220,True,9370,RGBA
eaFx,bFight/f/4/d,WEBP,904,220,True,9548,RGBA
eaFx,bFight/f/5/d,WEBP,904,220,True,9474,RGBA
eaFx,bFight/f/6/d,WEBP,904,220,True,9374,RGBA
eaFx,bFight/f/7/d,WEBP,904,220,True,9542,RGBA
eaFx,bFight/f/8/d,WEBP,904,220,True,9496,RGBA
eaFx,bFight/f/9/d,WEBP,904,220,True,9496,RGBA
eaFx,bFight/f/10/d,WEBP,904,220,True,9496,RGBA
eaFx,bFight/f/11/d,WEBP,575,96,True,4512,RGBA
eaFx,bFight/f/12/d,WEBP,206,57,True,3238,RGBA
eaFx,bFinalWave/f/1/d,WEBP,675,90,True,1310,RGBA
eaFx,bFinalWave/f/2/d,WEBP,904,131,True,4288,RGBA
eaFx,bFinalWave/f/3/d,WEBP,904,139,True,5284,RGBA
eaFx,bFinalWave/f/4/d,WEBP,904,161,True,5328,RGBA
eaFx,bFinalWave/f/5/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/6/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/7/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/8/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/9/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/10/d,WEBP,904,98,True,4478,RGBA
eaFx,bFinalWave/f/11/d,WEBP,570,95,True,5110,RGBA
eaFx,bFinalWave/f/12/d,WEBP,274,39,True,4052,RGBA
eaFx,bVictory/f/0/d,WEBP,143,39,True,754,RGBA
eaFx,bVictory/f/1/d,WEBP,527,568,True,33554,RGBA
eaFx,bVictory/f/2/d,WEBP,527,568,True,38086,RGBA
eaFx,bVictory/f/3/d,WEBP,527,568,True,40678,RGBA
eaFx,bVictory/f/4/d,WEBP,527,568,True,41310,RGBA
eaFx,bVictory/f/5/d,WEBP,527,568,True,41736,RGBA
eaFx,bVictory/f/6/d,WEBP,527,568,True,42222,RGBA
eaFx,bVictory/f/7/d,WEBP,527,568,True,41610,RGBA
eaFx,bVictory/f/8/d,WEBP,527,568,True,41288,RGBA
eaFx,bVictory/f/9/d,WEBP,527,624,True,42414,RGBA
eaFx,bVictory/f/10/d,WEBP,527,576,True,40206,RGBA
eaFx,bVictory/f/11/d,WEBP,298,360,True,8438,RGBA
eaFx,bVictory/f/12/d,WEBP,298,377,True,8958,RGBA
eaFx,bVictory/f/13/d,WEBP,117,275,True,514,RGBA
eaFx,bDefeated/f/1/d,WEBP,675,90,True,1478,RGBA
eaFx,bDefeated/f/2/d,WEBP,905,131,True,5180,RGBA
eaFx,bDefeated/f/3/d,WEBP,905,220,True,11722,RGBA
eaFx,bDefeated/f/4/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/5/d,WEBP,905,220,True,11368,RGBA
eaFx,bDefeated/f/6/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/7/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/8/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/9/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/10/d,WEBP,905,220,True,11514,RGBA
eaFx,bDefeated/f/11/d,WEBP,685,95,True,6994,RGBA
eaFx,bDefeated/f/12/d,WEBP,426,44,True,5824,RGBA
eaFx,bLevelUp/f/0/d,WEBP,140,37,True,512,RGBA
eaFx,bLevelUp/f/1/d,WEBP,721,600,True,19066,RGBA
eaFx,bLevelUp/f/2/d,WEBP,721,600,True,22610,RGBA
eaFx,bLevelUp/f/3/d,WEBP,721,600,True,25064,RGBA
eaFx,bLevelUp/f/4/d,WEBP,721,600,True,24494,RGBA
eaFx,bLevelUp/f/5/d,WEBP,721,600,True,24908,RGBA
